subject,predicate,value
CHEBI:23614,rdfs:label,deoxycholate
CHEBI:2365,rdfs:label,(+)-abscisic acid
CHEBI:2376,rdfs:label,acarbose
CHEBI:23888,rdfs:label,drug
CHEBI:23924,rdfs:label,enzyme inhibitor
CHEBI:23965,rdfs:label,estradiol
CHEBI:23995,rdfs:label,ethyl nitrosourea
CHEBI:24040,rdfs:label,flavin adenine dinucleotide
CHEBI:24127,rdfs:label,fungicide
CHEBI:24148,rdfs:label,galactonate
CHEBI:24265,rdfs:label,gluconate
CHEBI:24297,rdfs:label,glucuronate
CHEBI:24431,rdfs:label,chemical entity
CHEBI:24432,rdfs:label,biological role
CHEBI:24462,rdfs:label,gulonic acid
CHEBI:24527,rdfs:label,herbicide
CHEBI:2453,rdfs:label,acyclovir
CHEBI:24532,rdfs:label,organic heterocyclic compound
CHEBI:24606,rdfs:label,homoarginine
CHEBI:24621,rdfs:label,hormone
CHEBI:24757,rdfs:label,hypochlorous acid
CHEBI:24785,rdfs:label,iminodiacetate
CHEBI:24809,rdfs:label,indole-3-carboxylic acid
CHEBI:24852,rdfs:label,insecticide
CHEBI:24867,rdfs:label,monoatomic ion
CHEBI:24898,rdfs:label,isoleucine
CHEBI:24913,rdfs:label,isoprenoid
CHEBI:24937,rdfs:label,jasmonic acids
CHEBI:24996,rdfs:label,lactate
CHEBI:25016,rdfs:label,lead
CHEBI:25017,rdfs:label,leucine
CHEBI:2504,rdfs:label,aflatoxin B1
CHEBI:25048,rdfs:label,linolenic acid
CHEBI:25094,rdfs:label,lysine
CHEBI:25107,rdfs:label,magnesium
CHEBI:2511,rdfs:label,agarose
CHEBI:25212,rdfs:label,metabolite role
CHEBI:25255,rdfs:label,methyl methanesulfonate
CHEBI:25350,rdfs:label,mevalonate
CHEBI:25355,rdfs:label,mitochondrial respiratory-chain inhibitor
CHEBI:25434,rdfs:label,bis(2-chloroethyl) sulfide
CHEBI:25435,rdfs:label,mutagen
CHEBI:254496,rdfs:label,"7,12-dimethylbenz(a)anthracene"
CHEBI:25461,rdfs:label,myxothiazol
CHEBI:2555,rdfs:label,aldicarb
CHEBI:25555,rdfs:label,nitrogen atom
CHEBI:25629,rdfs:label,octadecanoate
CHEBI:25646,rdfs:label,octanoate
CHEBI:2567,rdfs:label,alendronic acid
CHEBI:25675,rdfs:label,oligomycin
CHEBI:25682,rdfs:label,"N(omega),N'(omega)-dimethyl-L-arginine"
CHEBI:25705,rdfs:label,organochlorine pesticides
CHEBI:25722,rdfs:label,orotidine
CHEBI:25812,rdfs:label,ozone
CHEBI:25858,rdfs:label,"1,7-dimethylxanthine"
CHEBI:2596,rdfs:label,alliin
CHEBI:25982,rdfs:label,phenylacetylglutamine
CHEBI:26020,rdfs:label,phosphate
CHEBI:26130,rdfs:label,pigment
CHEBI:26155,rdfs:label,plant growth regulator
CHEBI:26158,rdfs:label,phytohormone
CHEBI:26216,rdfs:label,potassium
CHEBI:2637,rdfs:label,amikacin
CHEBI:26490,rdfs:label,quinate
CHEBI:26536,rdfs:label,retinoic acid
CHEBI:2663,rdfs:label,amiodarone
CHEBI:2666,rdfs:label,amitriptyline
CHEBI:26708,rdfs:label,sodium
CHEBI:26710,rdfs:label,sodium chloride
CHEBI:26711,rdfs:label,sodium cholate
CHEBI:2676,rdfs:label,amoxicillin
CHEBI:26764,rdfs:label,steroid hormone
CHEBI:2682,rdfs:label,amphotericin B
CHEBI:26863,rdfs:label,teasterone
CHEBI:26986,rdfs:label,threonine
CHEBI:27026,rdfs:label,toxin
CHEBI:27027,rdfs:label,micronutrient
CHEBI:2704,rdfs:label,anastrozole
CHEBI:27173,rdfs:label,typhasterol
CHEBI:27226,rdfs:label,uric acid
CHEBI:27266,rdfs:label,valine
CHEBI:27300,rdfs:label,Vitamin D
CHEBI:27345,rdfs:label,xylonate
CHEBI:27363,rdfs:label,Zinc
CHEBI:27385,rdfs:label,tetrachloromethane
CHEBI:27389,rdfs:label,3-aminoisobutyric acid
CHEBI:27407,rdfs:label,kinetin
CHEBI:27410,rdfs:label,N-methyl-6-pyridone-3-carboxamide
CHEBI:27432,rdfs:label,alpha-linolenic acid
CHEBI:27436,rdfs:label,methyltestosterone
CHEBI:27468,rdfs:label,"5,6-dihydrothymine"
CHEBI:27470,rdfs:label,folic acid
CHEBI:27487,rdfs:label,3-(imidazol-5-yl)lactic acid
CHEBI:27504,rdfs:label,mitomycin C
CHEBI:27561,rdfs:label,oxirane
CHEBI:27563,rdfs:label,arsenic
CHEBI:27568,rdfs:label,selenium
CHEBI:27570,rdfs:label,histidine
CHEBI:27573,rdfs:label,silicon
CHEBI:27584,rdfs:label,aldosterone
CHEBI:27594,rdfs:label,carbon
CHEBI:27617,rdfs:label,monensin A
CHEBI:27622,rdfs:label,vanillylmandelate
CHEBI:27641,rdfs:label,cycloheximide
CHEBI:27656,rdfs:label,camptothecin
CHEBI:2766,rdfs:label,aphidicolin
CHEBI:27666,rdfs:label,actinomycin D
CHEBI:27689,rdfs:label,decanoate
CHEBI:27690,rdfs:label,acetazolamide
CHEBI:27698,rdfs:label,Vanadium
CHEBI:27732,rdfs:label,caffeine
CHEBI:27744,rdfs:label,glyphosate
CHEBI:27779,rdfs:label,griseofulvin
CHEBI:27780,rdfs:label,detergent role
CHEBI:27823,rdfs:label,5-HIAA
CHEBI:27881,rdfs:label,resveratrol
CHEBI:27891,rdfs:label,S-sulfo-L-cysteine
CHEBI:27897,rdfs:label,tryptophan
CHEBI:27899,rdfs:label,cisplatin
CHEBI:27902,rdfs:label,tetracycline
CHEBI:27905,rdfs:label,phenyl hydrogen sulfate
CHEBI:27958,rdfs:label,cocaine
CHEBI:27992,rdfs:label,trans-4-hydroxy-D-proline
CHEBI:27995,rdfs:label,3-methylbenzyl alcohol
CHEBI:27999,rdfs:label,tolbutamide
CHEBI:28001,rdfs:label,vancomycin
CHEBI:28044,rdfs:label,phenylalanine
CHEBI:28073,rdfs:label,chromium
CHEBI:28077,rdfs:label,rifampicin
CHEBI:28088,rdfs:label,genistein
CHEBI:28119,rdfs:label,"2,3,7,8-tetrachlorodibenzodioxine"
CHEBI:28125,rdfs:label,"all-cis-docosa-4,7,10,13,16,19-hexaenoic acid"
CHEBI:28135,rdfs:label,ponasterone A
CHEBI:28177,rdfs:label,theophylline
CHEBI:28201,rdfs:label,rotenone
CHEBI:28216,rdfs:label,methyl mercuric(II) chloride
CHEBI:28240,rdfs:label,dichloroacetate
CHEBI:28241,rdfs:label,papaverine
CHEBI:2825,rdfs:label,aristolochic acid
CHEBI:28260,rdfs:label,galactose
CHEBI:28262,rdfs:label,dimethyl sulfoxide
CHEBI:28277,rdfs:label,brassinolide
CHEBI:28285,rdfs:label,oligomycin A
CHEBI:28297,rdfs:label,hydantoin-5-propionic acid
CHEBI:28300,rdfs:label,glutamine
CHEBI:28315,rdfs:label,alloxanthine
CHEBI:28340,rdfs:label,L-2-aminobutyrate
CHEBI:28364,rdfs:label,"all-cis-icosa-5,8,11,14,17-pentaenoic acid"
CHEBI:28368,rdfs:label,novobiocin
CHEBI:28445,rdfs:label,vincristine
CHEBI:28462,rdfs:label,ajmaline
CHEBI:28534,rdfs:label,"1,2-dibromoethane"
CHEBI:28568,rdfs:label,piperazine
CHEBI:28593,rdfs:label,quinidine
CHEBI:28610,rdfs:label,1-O-oleoyl-sn-glycero-3-phosphocholine
CHEBI:28618,rdfs:label,"1,4-dichlorobenzene"
CHEBI:28619,rdfs:label,acrylamide
CHEBI:28623,rdfs:label,campesterol
CHEBI:28640,rdfs:label,lipoteichoic Acid
CHEBI:28654,rdfs:label,3-methyl-2-oxovalerate
CHEBI:28659,rdfs:label,phosphorus
CHEBI:28661,rdfs:label,gamma-linolenic acid
CHEBI:28666,rdfs:label,leukotriene D4
CHEBI:28680,rdfs:label,cytarabine
CHEBI:28683,rdfs:label,kynurenine
CHEBI:28689,rdfs:label,dehydroepiandrosterone
CHEBI:28694,rdfs:label,copper
CHEBI:28717,rdfs:label,O-decanoyl-L-carnitine
CHEBI:28733,rdfs:label,1-linoleoyl-sn-glycero-3-phosphocholine
CHEBI:28748,rdfs:label,doxorubicin
CHEBI:28757,rdfs:label,fructose
CHEBI:28786,rdfs:label,paraquat dichloride
CHEBI:28790,rdfs:label,serotonin
CHEBI:28794,rdfs:label,coumarin
CHEBI:28821,rdfs:label,piperine
CHEBI:28824,rdfs:label,phytosterol
CHEBI:28833,rdfs:label,gibberellin A3
CHEBI:28843,rdfs:label,5-amino-1-(5-phospho-D-ribosyl)imidazole
CHEBI:28854,rdfs:label,"(2,4-dichlorophenoxy)acetic acid"
CHEBI:28864,rdfs:label,tobramycin
CHEBI:28867,rdfs:label,O-propanoylcarnitine
CHEBI:28874,rdfs:label,phosphatidylinositol
CHEBI:28885,rdfs:label,butan-1-ol
CHEBI:28924,rdfs:label,3-aminophenol
CHEBI:28938,rdfs:label,ammonium
CHEBI:28939,rdfs:label,N-acetyl-L-cysteine
CHEBI:28940,rdfs:label,calciol
CHEBI:28946,rdfs:label,theobromine
CHEBI:28971,rdfs:label,ampicillin
CHEBI:28984,rdfs:label,aluminium
CHEBI:29007,rdfs:label,ceftriaxone
CHEBI:29022,rdfs:label,N-benzyladenine
CHEBI:29073,rdfs:label,L-ascorbic acid
CHEBI:29108,rdfs:label,calcium(2+)
CHEBI:29321,rdfs:label,sodium nitroprusside
CHEBI:29365,rdfs:label,phosgene
CHEBI:29371,rdfs:label,dioxygen(2+)
CHEBI:2948,rdfs:label,azathioprine
CHEBI:2955,rdfs:label,azithromycin
CHEBI:295975,rdfs:label,choline phosphate(1-)
CHEBI:29655,rdfs:label,neocarzinostatin chromophore
CHEBI:29678,rdfs:label,sodium metaarsenite
CHEBI:29693,rdfs:label,thiostrepton
CHEBI:29699,rdfs:label,tunicamycin
CHEBI:29746,rdfs:label,glycocholate
CHEBI:29747,rdfs:label,cholate
CHEBI:29806,rdfs:label,fumarate(2-)
CHEBI:2981,rdfs:label,baicalin
CHEBI:29865,rdfs:label,benzo(a)pyrene
CHEBI:29866,rdfs:label,arsenite(3-)
CHEBI:29959,rdfs:label,quinolinate(2-)
CHEBI:29995,rdfs:label,aspartate(2-)
CHEBI:30031,rdfs:label,succinate(2-)
CHEBI:30045,rdfs:label,divanadium pentaoxide
CHEBI:30089,rdfs:label,acetate
CHEBI:30114,rdfs:label,aluminium trichloride
CHEBI:30145,rdfs:label,lithium atom
CHEBI:3015,rdfs:label,benomyl
CHEBI:3023,rdfs:label,benzbromarone
CHEBI:30245,rdfs:label,linoleate
CHEBI:30304,rdfs:label,antimony(0)
CHEBI:30351,rdfs:label,"2,2'-bipyridine"
CHEBI:30614,rdfs:label,benzo(a)pyrene diolepoxide 1
CHEBI:30621,rdfs:label,diarsenic trioxide
CHEBI:30623,rdfs:label,oxalate(2-)
CHEBI:30660,rdfs:label,thyroxine
CHEBI:30742,rdfs:label,ethylene glycol
CHEBI:30746,rdfs:label,benzoic acid
CHEBI:30754,rdfs:label,anthranilic acid
CHEBI:30762,rdfs:label,salicylate
CHEBI:30768,rdfs:label,propionic acid
CHEBI:30779,rdfs:label,succinate(1-)
CHEBI:30780,rdfs:label,maleate (-2)
CHEBI:30807,rdfs:label,tetradecanoate
CHEBI:30823,rdfs:label,oleate
CHEBI:30832,rdfs:label,adipic acid
CHEBI:30839,rdfs:label,orotate
CHEBI:30844,rdfs:label,hydroxymalonate(1-)
CHEBI:30854,rdfs:label,indole-3-acetate
CHEBI:3090,rdfs:label,bicalutamide
CHEBI:30911,rdfs:label,glucitol
CHEBI:3092,rdfs:label,bicuculline
CHEBI:30920,rdfs:label,3-hydroxy-3-methylglutarate(1-)
CHEBI:30921,rdfs:label,glutarate(2-)
CHEBI:31228,rdfs:label,apomorphine hydrochloride
CHEBI:31355,rdfs:label,carboplatin
CHEBI:3139,rdfs:label,bleomycin A2
CHEBI:31593,rdfs:label,fasudil hydrochloride
CHEBI:31604,rdfs:label,ferric ammonium citrate
CHEBI:31638,rdfs:label,fulvestrant
CHEBI:3165,rdfs:label,bradykinin
CHEBI:31690,rdfs:label,imatinib methanesulfonate
CHEBI:31697,rdfs:label,indolin-2-one
CHEBI:31746,rdfs:label,kainic acid
CHEBI:3179,rdfs:label,bromobenzene
CHEBI:3182,rdfs:label,bromocriptine methanesulfonate
CHEBI:31823,rdfs:label,mercury dichloride
CHEBI:31882,rdfs:label,N-methyl-D-aspartic acid
CHEBI:31899,rdfs:label,nemonapride
CHEBI:31941,rdfs:label,oxaliplatin
CHEBI:31991,rdfs:label,phenol red
CHEBI:320055,rdfs:label,methyl beta-D-glucopyranoside
CHEBI:320061,rdfs:label,methyl alpha-D-glucopyranoside
CHEBI:32030,rdfs:label,potassium bromide
CHEBI:32063,rdfs:label,propylparaben
CHEBI:32111,rdfs:label,saccharin
CHEBI:32120,rdfs:label,sapropterin dihydrochloride
CHEBI:32145,rdfs:label,sodium hydroxide
CHEBI:32168,rdfs:label,sulpiride
CHEBI:32360,rdfs:label,arachidate
CHEBI:32362,rdfs:label,heptanoate
CHEBI:32366,rdfs:label,margarate
CHEBI:3237,rdfs:label,butein
CHEBI:32370,rdfs:label,myristoleate
CHEBI:32372,rdfs:label,palmitoleate
CHEBI:32387,rdfs:label,alpha-linolenate
CHEBI:32389,rdfs:label,"all-cis-octadeca-6,9,12,15-tetraenoic acid"
CHEBI:32391,rdfs:label,gamma-linolenate
CHEBI:32393,rdfs:label,erucate
CHEBI:32395,rdfs:label,arachidonate
CHEBI:32484,rdfs:label,glutamate residue
CHEBI:32497,rdfs:label,thioacetamide
CHEBI:32509,rdfs:label,pirinixic acid
CHEBI:32585,rdfs:label,4-hydroxy-2-nonenal
CHEBI:32588,rdfs:label,potassium chloride
CHEBI:32599,rdfs:label,magnesium sulfate
CHEBI:32635,rdfs:label,paracetamol sulfate
CHEBI:32643,rdfs:label,5-acetamido-6-formamido-3-methyluracil
CHEBI:32687,rdfs:label,piperonylbutoxide
CHEBI:32692,rdfs:label,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone
CHEBI:32902,rdfs:label,gibberellin A4
CHEBI:32918,rdfs:label,1-naphthylacetic acid
CHEBI:32979,rdfs:label,(S)-3-phenyllactate
CHEBI:33083,rdfs:label,fluroanthene
CHEBI:33097,rdfs:label,P-nitrotoluene
CHEBI:33098,rdfs:label,O-nitrotoluene
CHEBI:3312,rdfs:label,calcium chloride
CHEBI:33130,rdfs:label,aluminium hydroxide
CHEBI:33146,rdfs:label,vanadyl sulfate
CHEBI:3319,rdfs:label,calicheamicin gamma1(I)
CHEBI:33216,rdfs:label,bisphenol A
CHEBI:33229,rdfs:label,vitamin
CHEBI:33232,rdfs:label,application
CHEBI:33250,rdfs:label,element
CHEBI:33281,rdfs:label,antimicrobial agent
CHEBI:33284,rdfs:label,nutrient
CHEBI:33286,rdfs:label,agrochemical role
CHEBI:33287,rdfs:label,fertilizer
CHEBI:33295,rdfs:label,diagnostic agent
CHEBI:33364,rdfs:label,platinum
CHEBI:3347,rdfs:label,candesartan
CHEBI:33527,rdfs:label,ribonate
CHEBI:33568,rdfs:label,adrenaline
CHEBI:33697,rdfs:label,RNA
CHEBI:33699,rdfs:label,messenger RNA
CHEBI:33709,rdfs:label,amino acid
CHEBI:3380,rdfs:label,captopril
CHEBI:33853,rdfs:label,phenols
CHEBI:3387,rdfs:label,carbamazepine
CHEBI:33871,rdfs:label,glycerate
CHEBI:3390,rdfs:label,carbaryl
CHEBI:34005,rdfs:label,"(9R,13R)-12-oxo-phytodienoic acid"
CHEBI:34071,rdfs:label,1-arachidonoyl-sn-glycerol
CHEBI:34165,rdfs:label,16-ketoestradiol
CHEBI:3440,rdfs:label,carvacrol
CHEBI:34440,rdfs:label,4-nonylphenol
CHEBI:34631,rdfs:label,chlorpyrifos
CHEBI:34648,rdfs:label,clofibric acid
CHEBI:34682,rdfs:label,diazinon
CHEBI:34687,rdfs:label,dibutyl phthalate
CHEBI:34795,rdfs:label,3-isobutyl-1-methyl-7H-xanthine
CHEBI:34839,rdfs:label,methoprene
CHEBI:34873,rdfs:label,N-nitrosodiethylamine
CHEBI:34892,rdfs:label,nocodazole
CHEBI:34905,rdfs:label,paraquat
CHEBI:34908,rdfs:label,pentachloronitrobenzene
CHEBI:34911,rdfs:label,permethrin
CHEBI:34988,rdfs:label,sulmazole
CHEBI:3515,rdfs:label,cefuroxime
CHEBI:35176,rdfs:label,zinc sulfate
CHEBI:35186,rdfs:label,terpene
CHEBI:35190,rdfs:label,diterpene
CHEBI:35195,rdfs:label,surfactant role
CHEBI:35212,rdfs:label,apratoxin A
CHEBI:35219,rdfs:label,plant growth retardant
CHEBI:35221,rdfs:label,antimetabolite role
CHEBI:35222,rdfs:label,inhibitor role
CHEBI:35227,rdfs:label,4-nitrotoluene
CHEBI:35260,rdfs:label,1-benzofuran
CHEBI:35280,rdfs:label,L-proline betaine
CHEBI:35341,rdfs:label,steroid
CHEBI:35366,rdfs:label,fatty acid
CHEBI:35391,rdfs:label,aspartate(1-)
CHEBI:35397,rdfs:label,tartrate(1-)
CHEBI:35418,rdfs:label,N-acetylneuraminate
CHEBI:35420,rdfs:label,pregnenolone sulfate
CHEBI:35444,rdfs:label,antinematodal drug
CHEBI:35446,rdfs:label,polychlorinated biphenyls
CHEBI:35455,rdfs:label,1-naphthyl isothiocyanate
CHEBI:35456,rdfs:label,cadmium dichloride
CHEBI:35457,rdfs:label,angiotensin-converting enzyme inhibitor
CHEBI:35469,rdfs:label,antidepressant
CHEBI:35472,rdfs:label,anti-inflammatory drug
CHEBI:35475,rdfs:label,non-steroidal anti-inflammatory drug
CHEBI:35476,rdfs:label,antipsychotic drug
CHEBI:35477,rdfs:label,antimanic drug
CHEBI:35481,rdfs:label,non-narcotic analgesic
CHEBI:35482,rdfs:label,opioid analgesic
CHEBI:35493,rdfs:label,antipyretic
CHEBI:35522,rdfs:label,beta-adrenergic agonist
CHEBI:35526,rdfs:label,hypoglycemic drug
CHEBI:35544,rdfs:label,cyclooxygenase inhibitor
CHEBI:35546,rdfs:label,perfluorodecanoic acid
CHEBI:35553,rdfs:label,perhexiline
CHEBI:35554,rdfs:label,cardiovascular drug
CHEBI:35559,rdfs:label,furan
CHEBI:35569,rdfs:label,alpha-adrenergic agonist
CHEBI:35591,rdfs:label,pregnenolone 16alpha-carbonitrile
CHEBI:35595,rdfs:label,isoxazole
CHEBI:35610,rdfs:label,antineoplastic agent
CHEBI:35620,rdfs:label,vasodilator agent
CHEBI:35623,rdfs:label,anticonvulsant
CHEBI:35627,rdfs:label,beta-lactam
CHEBI:35640,rdfs:label,adrenergic uptake inhibitor
CHEBI:35666,rdfs:label,thiopurines
CHEBI:35679,rdfs:label,antilipemic drug
CHEBI:35696,rdfs:label,cobalt dichloride
CHEBI:35703,rdfs:label,xenobiotic
CHEBI:35705,rdfs:label,immunosuppressive agent
CHEBI:35717,rdfs:label,sedative drug
CHEBI:35718,rdfs:label,antifungal drug
CHEBI:35780,rdfs:label,phosphate ion
CHEBI:35804,rdfs:label,citrate(1-)
CHEBI:35807,rdfs:label,N-nitrosodimethylamine
CHEBI:35808,rdfs:label,citrate(2-)
CHEBI:35821,rdfs:label,anticholesteremic drug
CHEBI:35842,rdfs:label,antirheumatic drug
CHEBI:35907,rdfs:label,glutarate(1-)
CHEBI:36005,rdfs:label,docosahexaenoic acid
CHEBI:36006,rdfs:label,icosapentaenoic acid
CHEBI:36047,rdfs:label,antibacterial drug
CHEBI:36064,rdfs:label,taxane
CHEBI:36080,rdfs:label,protein
CHEBI:36110,rdfs:label,pipecolate
CHEBI:3614,rdfs:label,chlorhexidine
CHEBI:36149,rdfs:label,2-hydroxyglutarate(1-)
CHEBI:36165,rdfs:label,pimelate(2-)
CHEBI:36234,rdfs:label,chenodeoxycholate
CHEBI:36252,rdfs:label,glycochenodeoxycholate
CHEBI:36257,rdfs:label,taurocholate
CHEBI:36261,rdfs:label,taurodeoxycholate
CHEBI:36313,rdfs:label,glycerophosphocholine
CHEBI:36314,rdfs:label,glycerophosphoethanolamine
CHEBI:3638,rdfs:label,chloroquine
CHEBI:36383,rdfs:label,strontium chloride
CHEBI:36457,rdfs:label,homocitrate (3-)
CHEBI:36458,rdfs:label,homocitrate (2-)
CHEBI:36459,rdfs:label,homocitrate (-1)
CHEBI:3647,rdfs:label,chlorpromazine
CHEBI:3650,rdfs:label,chlorpropamide
CHEBI:3663,rdfs:label,cholesteryl palmitate
CHEBI:36659,rdfs:label,3-(4-hydroxyphenyl)lactate
CHEBI:36711,rdfs:label,phosphoethanolamine
CHEBI:36779,rdfs:label,sapphyrin
CHEBI:36791,rdfs:label,escitalopram
CHEBI:36799,rdfs:label,campestanol
CHEBI:3699,rdfs:label,cimetidine
CHEBI:37024,rdfs:label,2-aminoadipic acid
CHEBI:37054,rdfs:label,3-hydroxybutyrate
CHEBI:37154,rdfs:label,fumarate(1-)
CHEBI:37156,rdfs:label,maleate (-1)
CHEBI:3723,rdfs:label,citalopram
CHEBI:37415,rdfs:label,alpha-amanitin
CHEBI:3745,rdfs:label,clindamycin
CHEBI:37455,rdfs:label,ribulose 5-phosphate
CHEBI:3750,rdfs:label,clofibrate
CHEBI:37537,rdfs:label,phorbol 13-acetate 12-myristate
CHEBI:3755,rdfs:label,clomipramine hydrochloride
CHEBI:37550,rdfs:label,sphingosine 1-phosphate
CHEBI:37585,rdfs:label,sodium dihydrogenphosphate
CHEBI:3764,rdfs:label,clotrimazole
CHEBI:3766,rdfs:label,clozapine
CHEBI:37671,rdfs:label,(1->3)-beta-D-glucan
CHEBI:37684,rdfs:label,mannose
CHEBI:37699,rdfs:label,protein kinase inhibitor
CHEBI:37700,rdfs:label,protein kinase C inhibitor
CHEBI:37733,rdfs:label,cholinesterase inhibitor
CHEBI:37758,rdfs:label,iodoform
CHEBI:37845,rdfs:label,growth hormone
CHEBI:37848,rdfs:label,plant growth hormone
CHEBI:37887,rdfs:label,adrenergic antagonist
CHEBI:37890,rdfs:label,alpha-adrenergic antagonist
CHEBI:37930,rdfs:label,phenothiazine antipsychotic drug
CHEBI:37956,rdfs:label,histamine antagonist
CHEBI:37960,rdfs:label,dye role
CHEBI:37987,rdfs:label,Cy3 dye
CHEBI:37989,rdfs:label,Cy5 dye
CHEBI:379896,rdfs:label,methyltrienolone
CHEBI:38000,rdfs:label,uniconazole-P
CHEBI:38068,rdfs:label,antimalarial
CHEBI:38070,rdfs:label,anti-arrhythmia drug
CHEBI:38147,rdfs:label,cardiotonic drug
CHEBI:38211,rdfs:label,potassium bromate
CHEBI:38215,rdfs:label,calcium channel blocker
CHEBI:38462,rdfs:label,acetylcholinesterase inhibitor
CHEBI:38472,rdfs:label,acetonitrile
CHEBI:38498,rdfs:label,mitochondrial NADH:ubiquinone reductase inhibitor
CHEBI:38545,rdfs:label,rosuvastatin
CHEBI:38559,rdfs:label,cytochrome P450
CHEBI:38593,rdfs:label,fenazaquin
CHEBI:38637,rdfs:label,tyrosine kinase inhibitor
CHEBI:38786,rdfs:label,phosmet
CHEBI:38828,rdfs:label,non ionic surfactant role
CHEBI:38866,rdfs:label,tetrafluoroethene
CHEBI:38870,rdfs:label,inhalation anaesthetic
CHEBI:38877,rdfs:label,intravenous anaesthetic
CHEBI:3892,rdfs:label,adrenocorticotropic hormone
CHEBI:38940,rdfs:label,sunitinib
CHEBI:3901,rdfs:label,cosyntropin
CHEBI:39026,rdfs:label,low-density lipoprotein
CHEBI:39116,rdfs:label,pyrethroid ester insecticide
CHEBI:39177,rdfs:label,(E)-clothianidin
CHEBI:39214,rdfs:label,abamectin
CHEBI:39268,rdfs:label,dibenzothiazepine
CHEBI:39352,rdfs:label,dinitrophenol
CHEBI:39384,rdfs:label,lufenuron
CHEBI:39548,rdfs:label,atorvastatin
CHEBI:3962,rdfs:label,curcumin
CHEBI:39867,rdfs:label,valproic acid
CHEBI:40036,rdfs:label,amitrole
CHEBI:40070,rdfs:label,4-hydroxycoumarin
CHEBI:4026,rdfs:label,cyclophosphamide hydrate
CHEBI:4027,rdfs:label,cyclophosphamide
CHEBI:40279,rdfs:label,allopurinol
CHEBI:4031,rdfs:label,cyclosporin A
CHEBI:4034,rdfs:label,cyfluthrin
CHEBI:40410,rdfs:label,N-acetylglycine
CHEBI:4047,rdfs:label,L-cysteinylglycine
CHEBI:40521,rdfs:label,N(alpha)-acetyl-L-arginine
CHEBI:40909,rdfs:label,azoxystrobin
CHEBI:40992,rdfs:label,N-acetyl-L-alanine
CHEBI:41423,rdfs:label,celecoxib
CHEBI:41500,rdfs:label,4-phenylbutyric acid
CHEBI:41774,rdfs:label,tamoxifen
CHEBI:41879,rdfs:label,dexamethasone
CHEBI:41922,rdfs:label,diethylstilbestrol
CHEBI:42017,rdfs:label,"2,4-dinitrophenol"
CHEBI:42027,rdfs:label,"1,2-di-[(9Z,12Z)-octadecadienoyl]-sn-glycero-3-phosphocholine"
CHEBI:42111,rdfs:label,(R)-lactic acid
CHEBI:42191,rdfs:label,ethylenediaminetetraacetic acid
CHEBI:42471,rdfs:label,forskolin
CHEBI:42491,rdfs:label,flavone
CHEBI:42549,rdfs:label,3-(5-fluorouracil-1-yl)-L-alanine
CHEBI:42567,rdfs:label,fisetin
CHEBI:42588,rdfs:label,4-hydroxyphenyl retinamide
CHEBI:42638,rdfs:label,flufenamic acid
CHEBI:42839,rdfs:label,"3'-amino-3'-deoxy-N(6),N(6)-dimethyladenosine"
CHEBI:4315,rdfs:label,danazol
CHEBI:4317,rdfs:label,dantrolene
CHEBI:43355,rdfs:label,indoxyl sulfate
CHEBI:43415,rdfs:label,dexibuprofen
CHEBI:4356,rdfs:label,desferrioxamine B
CHEBI:43580,rdfs:label,3-(1H-indol-3-yl)propanoic acid
CHEBI:43755,rdfs:label,lisinopril
CHEBI:43876,rdfs:label,(S)-alpha-methyl-4-carboxyphenylglycine
CHEBI:4393,rdfs:label,(-)-demecolcine
CHEBI:44185,rdfs:label,methotrexate
CHEBI:44337,rdfs:label,N-acetyl-L-glutamate(2-)
CHEBI:44423,rdfs:label,hydroxyurea
CHEBI:44445,rdfs:label,nimesulide
CHEBI:44526,rdfs:label,"10-trans,12-cis-octadecadienoic acid"
CHEBI:44616,rdfs:label,afimoxifene
CHEBI:44897,rdfs:label,phosphoenolpyruvic acid
CHEBI:44915,rdfs:label,propofol
CHEBI:44975,rdfs:label,"1,10-phenanthroline"
CHEBI:45081,rdfs:label,pentamidine
CHEBI:4509,rdfs:label,diclofenac sodium
CHEBI:45267,rdfs:label,praziquantel
CHEBI:45441,rdfs:label,N-acetyl-L-serine
CHEBI:45658,rdfs:label,S-methylcysteine
CHEBI:45783,rdfs:label,imatinib
CHEBI:45826,rdfs:label,N-acetyl-L-threonine
CHEBI:45863,rdfs:label,paclitaxel
CHEBI:45951,rdfs:label,trifluoperazine
CHEBI:45980,rdfs:label,tacrine
CHEBI:45996,rdfs:label,ribothymidine
CHEBI:46024,rdfs:label,trichostatin A
CHEBI:46053,rdfs:label,"2,4,6-trinitrotoluene"
CHEBI:46081,rdfs:label,fluconazole
CHEBI:46195,rdfs:label,paracetamol
CHEBI:46215,rdfs:label,O(4')-sulfo-L-tyrosine
CHEBI:46345,rdfs:label,5-fluorouracil
CHEBI:46548,rdfs:label,zardaverine
CHEBI:4657,rdfs:label,disopyramide
CHEBI:4659,rdfs:label,disulfiram
CHEBI:46661,rdfs:label,asbestos
CHEBI:46793,rdfs:label,polyethylene glycol
CHEBI:46819,rdfs:label,urate salt
CHEBI:46828,rdfs:label,quinolinate(1-)
CHEBI:46859,rdfs:label,polidocanol
