SourceTermID	SourceTerm	MappedTermLabel	MappedTermCURIE	MappedTermIRI	MappingScore	Tags	Ontology
VIT_B6_D	Vitamin B6	vitamin B6 measurement	EFO:0004621	http://www.ebi.ac.uk/efo/EFO_0004621	0.865	None	EFO
VITB12_G	Vitamin B12	vitamin B12 deficiency	EFO:0000734	http://www.ebi.ac.uk/efo/EFO_0000734	0.905	None	EFO
VIX	Vision	vision disorder	MONDO:0021084	http://purl.obolibrary.org/obo/MONDO_0021084	0.792	None	EFO
YCQ	Mental Health - Conduct Disorder - Youth	conduct disorder	EFO:0004216	http://www.ebi.ac.uk/efo/EFO_0004216	0.766	None	EFO
YDQA	Mental Health - Attention Deficit Disorder/Hyperactivity - Youth	attention deficit hyperactivity disorder	EFO:0003888	http://www.ebi.ac.uk/efo/EFO_0003888	0.877	None	EFO
YDQG	Mental Health - Generalized Anxiety Disorder - Youth	generalized anxiety disorder	EFO:1001892	http://www.ebi.ac.uk/efo/EFO_1001892	0.852	None	EFO
YDQP	Mental Health - Panic Disorder - Youth	panic disorder	EFO:0004262	http://www.ebi.ac.uk/efo/EFO_0004262	0.726	None	EFO
AA_H	Aromatic Amines - Urine				0.0	unmapped	EFO
AAS_H	Aromatic Amines - Urine - Special Sample				0.0	unmapped	EFO
ACQ	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_B	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_C	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_D	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_E	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_F	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_G	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_H	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_I	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ACQ_J	Acculturation				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AL_IGE_D	Allergen Specific IgE(s) & Total IgE - Serum				0.0	unmapped	EFO
ALD_H	Aldehydes - Serum				0.0	unmapped	EFO
ALDS_H	Aldehydes - Serum - Special Sample				0.0	unmapped	EFO
ALDUST_D	Allergens - Household Dust				0.0	unmapped	EFO
ALQY_F	Alcohol Use (Ages 18-19)				0.0	unmapped	EFO
ALQY_F_R	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQY_G_R	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQY_H_R	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQY_I_R	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQY_J_R	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQYTH	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQYTH_D	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
ALQYTH_E	Alcohol Use - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AMDGDS_H	Acrylamide & Glycidamide - Special Sample				0.0	unmapped	EFO
AMDGYD_D	Acrylamide & Glycidamide				0.0	unmapped,unmapped,unmapped,unmapped	EFO
AMDGYD_H	Acrylamide & Glycidamide				0.0	unmapped,unmapped,unmapped,unmapped	EFO
AMDGYD_I	Acrylamide & Glycidamide				0.0	unmapped,unmapped,unmapped,unmapped	EFO
AQQ_E	Air Quality				0.0	unmapped,unmapped	EFO
AQQ_F	Air Quality				0.0	unmapped,unmapped	EFO
AUXAR	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_B	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_C	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_D	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_E	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_F	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_G	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_I	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXAR_J	Audiometry - Acoustic Reflex				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_B	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_C	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_D	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_E	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_F	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_G	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_I	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXTYM_J	Audiometry - Tympanometry				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
AUXWBR_I	Audiometry – Wideband Reflectance				0.0	unmapped	EFO
AUXWBR_J	Audiometry - Wideband Reflectance				0.0	unmapped,unmapped	EFO
B27_F_R	Human Leukocyte Antigen B-27				0.0	unmapped	EFO
BAQ	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BAQ_B	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BAQ_C	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BAQ_K_R	Standing Balance				0.0	unmapped	EFO
BAX	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BAX_B	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BAX_C	Balance				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_D	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_E	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_F	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_G	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_H	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BFRPOL_I	Brominated Flame Retardants (BFRs) - Pooled Samples				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_D	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_E	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_F	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_G	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_H	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_I	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIOPRO_J	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
BIX	Bioelectrical Impedance Analysis				0.0	unmapped,unmapped,unmapped	EFO
BIX_B	Bioelectrical Impedance Analysis				0.0	unmapped,unmapped,unmapped	EFO
BIX_C	Bioelectrical Impedance Analysis				0.0	unmapped,unmapped,unmapped	EFO
BPXO_J	Blood Pressure - Oscillometric Measurements				0.0	unmapped	EFO
CARB_D	Pesticides - Carbamates & Organophosphorus Metabolites - Urine				0.0	unmapped,unmapped	EFO
CARB_E	Pesticides - Carbamates & Organophosphorus Metabolites - Urine				0.0	unmapped,unmapped	EFO
CBQ_E	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQ_F	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQ_G	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQ_H	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQ_I	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQ_J	Consumer Behavior				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CBQPFA_E	Consumer Behavior Phone Follow-up Module - Adult				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CBQPFA_F	Consumer Behavior Phone Follow-up Module - Adult				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CBQPFA_J	Consumer Behavior Phone Follow-up Module - Adult				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CBQPFC_E	Consumer Behavior Phone Follow-up Module - Child				0.0	unmapped,unmapped,unmapped	EFO
CBQPFC_F	Consumer Behavior Phone Follow-up Module - Child				0.0	unmapped,unmapped,unmapped	EFO
CBQPFC_J	Consumer Behavior Phone Follow-up Module - Child				0.0	unmapped,unmapped,unmapped	EFO
CDEMO_AD	California - Demographic Variables & Sample Weights				0.0	unmapped,unmapped	EFO
CDEMO_EH	California - Demographic Variables & Sample Weights				0.0	unmapped,unmapped	EFO
CHLA_J_R	Chlamydia - Urine - Adult				0.0	unmapped,unmapped	EFO
CHLM_E_R	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLM_F_R	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLM_G_R	Chlamydia - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLM_H_R	Chlamydia - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLM_I_R	Chlamydia - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLM_J_R	Chlamydia - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CHLMD_DR	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
CMV_G	Cytomegalovirus IgG & IgM Antibodies - Serum				0.0	unmapped,unmapped,unmapped	EFO
CMV_J	Cytomegalovirus IgG & IgM Antibodies - Serum				0.0	unmapped,unmapped,unmapped	EFO
COT_D	Cotinine - Serum				0.0	unmapped,unmapped	EFO
COTNAL_E	Cotinine - Serum & Total NNAL - Urine				0.0	unmapped,unmapped,unmapped	EFO
COTNAL_F	Cotinine - Serum & Total NNAL - Urine				0.0	unmapped,unmapped,unmapped	EFO
COTNAL_G	Cotinine - Serum & Total NNAL - Urine				0.0	unmapped,unmapped,unmapped	EFO
CRCO_I	Chromium & Cobalt				0.0	unmapped,unmapped,unmapped	EFO
CRCO_J	Chromium & Cobalt				0.0	unmapped,unmapped,unmapped	EFO
CRP_D	C-Reactive Protein (CRP)				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CRP_E	C-Reactive Protein (CRP)				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CRP_F	C-Reactive Protein (CRP)				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CSQ_G	Taste & Smell				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CSQ_H	Taste & Smell				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CSX_G_R	Taste & Smell				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CSX_H	Taste & Smell				0.0	unmapped,unmapped,unmapped,unmapped	EFO
CUSEZN_G	Copper, Selenium & Zinc - Serum				0.0	unmapped,unmapped,unmapped	EFO
CUSEZN_H	Copper, Selenium & Zinc - Serum				0.0	unmapped,unmapped,unmapped	EFO
CUSEZN_I	Copper, Selenium & Zinc - Serum				0.0	unmapped,unmapped,unmapped	EFO
CVX	Cardiovascular Fitness				0.0	unmapped,unmapped,unmapped	EFO
CVX_B	Cardiovascular Fitness				0.0	unmapped,unmapped,unmapped	EFO
CVX_C	Cardiovascular Fitness				0.0	unmapped,unmapped,unmapped	EFO
DB24_K_R	Diet Behavior & Nutrition - B24 Project				0.0	unmapped	EFO
DBQ	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_B	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_C	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_D	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_E	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_F	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_G	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_H	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_I	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DBQ_J	Diet Behavior & Nutrition				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEET_E	DEET and Metabolites				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEET_F	DEET and Metabolites				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEET_G	DEET and Metabolites				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEET_H	DEET and Metabolites				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEET_I	DEET Metabolite - Urine				0.0	unmapped	EFO
DEMO	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_B	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_C	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_D	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_E	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_F	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_G	Demographic Variables & Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEMO_H	Demographic Variables and Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEMO_I	Demographic Variables and Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEMO_J	Demographic Variables and Sample Weights				0.0	unmapped,unmapped,unmapped,unmapped	EFO
DEMO_K_R	Demographic Variables				0.0	unmapped	EFO
DEQ	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_B	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_C	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_D	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_E_R	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_F	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_G	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_H	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_I	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEQ_J	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DEX_C	Dermatology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DLQ_H	Disability				0.0	unmapped,unmapped,unmapped	EFO
DLQ_I	Disability				0.0	unmapped,unmapped,unmapped	EFO
DLQ_J	Disability				0.0	unmapped,unmapped,unmapped	EFO
DOC_2000	Second Day Lab General Documentation 				0.0	unmapped	EFO
DOXPOL_D	Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples				0.0	unmapped	EFO
DOXPOL_E	Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples				0.0	unmapped,unmapped,unmapped	EFO
DOXPOL_F	Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples				0.0	unmapped,unmapped,unmapped	EFO
DOXPOL_G	Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples				0.0	unmapped,unmapped,unmapped	EFO
DPQ_D	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_E	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_F	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_G	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_H	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_I	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQ_J	Mental Health - Depression Screener				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQY_F_R	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQY_G_R	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQY_H_R	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQY_I_R	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQY_J_R	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQYTH_D	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DPQYTH_E	Mental Health - Depression Screener - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_C	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_D	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_E	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_F	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_G	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_H	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_I	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
DR1IFF_J	Dietary Interview - Individual Foods, First Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	EFO
