NHANES Variable ID,NHANES Variable Label,Mapped Ontology Term Label,Mapped Ontology Term IRI,Mapping Score,Ontology
OHX23CJL,LOA: Mnd L(LI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.31362527,NCIT
LBDTIBSI,TIBC (umol/L),Collagen 2 umol test (procedure),http://snomed.info/id/407725001,0.313199383,SNOMED
URDTNE2,TNE - 2 (nmol/mL),nmol/day (qualifier value),http://snomed.info/id/258852009,0.313160905,SNOMED
LBDD07LC,12346789-ocdd,Active C5b6789 (substance),http://snomed.info/id/70972003,0.312920107,SNOMED
OHX25CJS,LOA: Mnd R(CI) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.312439617,NCIT
LBDHXCLC,33'44'55'-hxcb,dystonia 33,http://purl.obolibrary.org/obo/MONDO_0030513,0.312294615,MONDO
OHX23CJM,LOA: Mnd L(LI) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.312221518,NCIT
OHX29CJD,LOA: Mnd R(2B) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.31220081,NCIT
OHX30CJD,LOA: Mnd R(1M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.312105842,NCIT
OHX31CJD,LOA: Mnd R(2M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.312008454,NCIT
OHX28CJD,LOA: Mnd R(1B) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.311969629,NCIT
LBCBR11,PBDE 209 (pg/g),CD209 Gene,http://purl.obolibrary.org/obo/NCIT_C21568,0.311920961,NCIT
OHX20CJS,LOA: Mnd L(2B) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.311909721,NCIT
OHX19CJS,LOA: Mnd L(1M) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.311815019,NCIT
OHX18CJS,LOA: Mnd L(2M) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.311717903,NCIT
OHX21CJS,LOA: Mnd L(1B) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.311679186,NCIT
URDPHELC,N-ace-s-(phenl-2-hydxyetl)-L-cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.311530041,NCIT
URDPHELC,N-Ace-S-(phenl-2-hydxyetl)-L-Cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.311530041,NCIT
URDPHELC,N-ace-S-(phenl-2-hydxyetl)-L-cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.311530041,NCIT
OHX24CJL,LOA: Mnd L(CI) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.31136162,NCIT
OHX24CJM,LOA: Mnd L(CI) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.309987913,NCIT
OHX26CJL,LOA: Mnd R(LI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.309982644,NCIT
URXMB3,N-A-S-(4-hydrxy-2-butenyl)-L-cys(ng/mL),Butenafine Hydrochloride,http://purl.obolibrary.org/obo/NCIT_C47426,0.309615348,NCIT
SSMHHT,Mono2ethyl5hydroxyhexyl terephth (ug/L),5-Hydroxyhexanoate (substance),http://snomed.info/id/115375009,0.309316637,SNOMED
LBC178,PCB 178 (pg/g),MAGE-12: 170-178 Peptide,http://purl.obolibrary.org/obo/NCIT_C2723,0.309275987,NCIT
URDTNE3,TNE - 3 (nmol/mL),nmol/day (qualifier value),http://snomed.info/id/258852009,0.309104037,SNOMED
SSBB1,PPBB153,PPBP Gene,http://purl.obolibrary.org/obo/NCIT_C26611,0.308692374,NCIT
OHX26CJM,LOA: Mnd R(LI) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308627029,NCIT
OHX29CJS,LOA: Mnd R(2B) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308325867,NCIT
OHX30CJS,LOA: Mnd R(1M) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308234391,NCIT
OHX31CJS,LOA: Mnd R(2M) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308140581,NCIT
OHX28CJS,LOA: Mnd R(1B) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.308103181,NCIT
OHX25CJL,LOA: Mnd R(CI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.307796411,NCIT
OHX20CJL,LOA: Mnd L(2B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.307289752,NCIT
OHX19CJL,LOA: Mnd L(1M) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.307199195,NCIT
OHX18CJL,LOA: Mnd L(2M) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.307106327,NCIT
OHX21CJL,LOA: Mnd L(1B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.307069302,NCIT
OHX25CJM,LOA: Mnd R(CI) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.306469154,NCIT
OHX20CJM,LOA: Mnd L(2B) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.305969011,NCIT
OHX19CJM,LOA: Mnd L(1M) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.305879616,NCIT
OHX18CJM,LOA: Mnd L(2M) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.305787939,NCIT
SPFHS,Surplus sera PFHS result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.305763697,EFO
OHX21CJM,LOA: Mnd L(1B) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.305751389,NCIT
SPFNA,Surplus sera PFNA result (ng/ml),PFN1 Gene,http://purl.obolibrary.org/obo/NCIT_C125444,0.305403408,NCIT
LBX196,PCB196 & 203 (ng/g),NCI-H196,http://www.ebi.ac.uk/efo/EFO_0006668,0.305230198,EFO
URDTNE6,TNE - 6 (nmol/mL),nmol/day (qualifier value),http://snomed.info/id/258852009,0.305117513,SNOMED
SPFDO,Surplus sera PFDO result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.304877473,EFO
OHX29CJL,LOA: Mnd R(2B) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.30386107,NCIT
OHX30CJL,LOA: Mnd R(1M) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.30377351,NCIT
OHX31CJL,LOA: Mnd R(2M) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.303683713,NCIT
OHX28CJL,LOA: Mnd R(1B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.303647913,NCIT
URDTNE7,TNE - 7 (nmol/mL),nmol/day (qualifier value),http://snomed.info/id/258852009,0.303432495,SNOMED
URDMB3LC,N-A-S-(4-hydrxy-2-butenyl)-L-cys comt,Butenafine Hydrochloride,http://purl.obolibrary.org/obo/NCIT_C47426,0.303106792,NCIT
OHX29CJM,LOA: Mnd R(2B) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.302583865,NCIT
OHX30CJM,LOA: Mnd R(1M) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.302497403,NCIT
LBXF02,12378-pncdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.302448256,MONDO
OHX31CJM,LOA: Mnd R(2M) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.302408733,NCIT
SPFSA,Surplus sera PFSA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.302375559,EFO
OHX28CJM,LOA: Mnd R(1B) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.302373382,NCIT
SSBR9,PDE183,PDE2A Gene,http://purl.obolibrary.org/obo/NCIT_C104739,0.302069613,NCIT
URXMB2,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys(ng/mL),Butenafine Hydrochloride,http://purl.obolibrary.org/obo/NCIT_C47426,0.301537116,NCIT
URXPMM,N-a-s-(3-hydrxprpl-1-metl)-L-cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.299997351,EFO
URXPMM,N-A-S-(3-hydrxprpl-1-metl)-L-Cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.299997351,EFO
URXPMM,N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.299997351,EFO
LBD194LC,PCB 194,LSU 1945 (qualifier value),http://snomed.info/id/261885007,0.299776943,SNOMED
LBDF08LC,1234678-hpcdf,HPCA Gene,http://purl.obolibrary.org/obo/NCIT_C24476,0.299697368,NCIT
LBX138,PCB138 & 158 (ng/g),CB1370,http://www.ebi.ac.uk/efo/EFO_0004079,0.298837803,EFO
SSMHHTL,Mono2ethy-5hydroxyhexyl terephth cmt cd,5-Hydroxyhexanoate (substance),http://snomed.info/id/115375009,0.29830401,SNOMED
LBXHXC,33'44'55'-hxcb (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.297279429,MONDO
SPFHP,Surplus sera PFHP result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.297216609,EFO
WTSSNH2Y,SSSNFL_H 2 year weights,Weightlessness (disorder),http://snomed.info/id/242028000,0.296934704,SNOMED
URX25T,245-T (ug/L),Tenofovir 245mg tablet (product),http://snomed.info/id/407808007,0.296796626,SNOMED
LBD178LC,PCB178,Escherichia coli serogroup O178 (organism),http://snomed.info/id/424672005,0.296708706,SNOMED
SS178,PCB178,Escherichia coli serogroup O178 (organism),http://snomed.info/id/424672005,0.296708706,SNOMED
LBXD01,12378-pncdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.295988106,MONDO
LBCD01,12378-pncdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.295988106,MONDO
LBXF10,12346789-ocdf (fg/g),Active C5b6789 (substance),http://snomed.info/id/70972003,0.295933514,SNOMED
URDMB2LC,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys comt,Butenafine Hydrochloride,http://purl.obolibrary.org/obo/NCIT_C47426,0.295515119,NCIT
URDPMMLC,N-a-s-(3-hydrxprpl-1-metl)-L-cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.294695164,EFO
URDPMMLC,N-A-S-(3-hydrxprpl-1-metl)-L-Cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.294695164,EFO
URDPMMLC,N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.294695164,EFO
LBDVIDLC,25OHD,HD Chest,http://purl.obolibrary.org/obo/NCIT_C159518,0.294120564,NCIT
LBXF04,123478-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.293963897,MONDO
LBXF03,23478-pncdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.293422012,MONDO
LBDF09LC,1234789-hpcdf,HPCA Gene,http://purl.obolibrary.org/obo/NCIT_C24476,0.293344985,NCIT
LBDD05LC,1234678-hpcdd,HPCA Gene,http://purl.obolibrary.org/obo/NCIT_C24476,0.293224064,NCIT
LBXF06,123789-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.293219272,MONDO
LBX087,PCB87 (ng/g),CB88,http://www.ebi.ac.uk/efo/EFO_0004045,0.293086747,EFO
SPFUA,Surplus sera PFUA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.292459877,EFO
SSHCB,HCB,HCS - Mean HCS Score,http://purl.obolibrary.org/obo/NCIT_C163869,0.291406452,NCIT
LBXD07,12346789-ocdd (fg/g),Active C5b6789 (substance),http://snomed.info/id/70972003,0.290533545,SNOMED
LBCD07,12346789-ocdd (fg/g),Active C5b6789 (substance),http://snomed.info/id/70972003,0.290533545,SNOMED
URXMHH,Mono-(2-ethl-5-hydrxhxyl) phthte (ng/mL),Mono,http://purl.obolibrary.org/obo/NCIT_C44044,0.289197762,NCIT
LBXF05,123678-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288608855,MONDO
LBCF05,123678-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288608855,MONDO
SSHMFA,5-Hydrxymthl-2-furancrbxylc acid (ng/mL),Furan,http://purl.obolibrary.org/obo/NCIT_C44385,0.28850994,NCIT
URDMB1LC,N-a-s-(1-hydrxMet)-2-prpn)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.288429221,NCIT
URDMB1LC,N-A-S-(1-HydrxMet)-2-Prpn)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.288429221,NCIT
URDMB1LC,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.288429221,NCIT
LBCBR5LA,22'44'5-pntabromphenyl lpd adj(ng/g),Phenyl Acetate,http://purl.obolibrary.org/obo/NCIT_C1501,0.288095833,NCIT
URDTTCLC,2-thoxothazlidne-4-carbxylic comt,carboxylic acid measurement,http://www.ebi.ac.uk/efo/EFO_0010468,0.28805643,EFO
URDTTCLC,2-Thoxothazlidne-4-carbxylic comt,carboxylic acid measurement,http://www.ebi.ac.uk/efo/EFO_0010468,0.28805643,EFO
LBXD02,123478-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288021846,MONDO
LBCD02,123478-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288021846,MONDO
SSECPT,Mono2ethyl5carboxypentyl terephth (ug/L),carboxy methyl cellulose,http://purl.obolibrary.org/obo/FOODON_03413060,0.287861492,FOODON
LBXD04,123789-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.287321361,MONDO
LBCD04,123789-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.287321361,MONDO
LBXSASSI,AST: SI (U/L),Grassi test (procedure),http://snomed.info/id/252661001,0.28702152,SNOMED
URDMB2LC,N-ac-s-(2-Hydrxy-3-butnyl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.286009476,NCIT
URDMB2LC,N-Ac-S-(2-Hydrxy-3-butnyl)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.286009476,NCIT
URDMB2LC,N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.286009476,NCIT
SSHMFAL,5-Hydrxymthl-2-furancrbxylc acid comt,Furan,http://purl.obolibrary.org/obo/NCIT_C44385,0.285324135,NCIT
LBDF06LC,123789-hxcdf,CS57789,http://www.ebi.ac.uk/efo/EFO_0000119,0.284521855,EFO
SSBDCPPL,Bis(13dichloro-2propyl)phos(ug/L)cmt cd,Dichlorophen,http://purl.obolibrary.org/obo/NCIT_C47485,0.284290736,NCIT
LBXD03,123678-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.282979535,MONDO
LBCD03,123678-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.282979535,MONDO
LBXF08,1234678-hpcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.281194262,MONDO
SSBCPPL,Bis(1chloro-2propyl) phosp(ug/L) cmt cd,hydroxy propyl distarch phosphate,http://purl.obolibrary.org/obo/FOODON_03413118,0.281008689,FOODON
LBCBR3LA,22'44'-tetrmdiphnyl ethr lpd ad(ng/g),exposure to diphenyl ether,http://purl.obolibrary.org/obo/ECTO_9000380,0.280626233,ECTO
SSBR3,PBBDE47,BASE47 Gene Signature,http://purl.obolibrary.org/obo/NCIT_C121996,0.280188373,NCIT
LBCBR7LA,22'44'55'-hxbrmphenyl lpd adj(ng/g),Phenyl Acetate,http://purl.obolibrary.org/obo/NCIT_C1501,0.279684167,NCIT
LBDF04LC,123478-hxcdf,NCI-H2347,http://www.ebi.ac.uk/efo/EFO_0002287,0.279327312,EFO
LBDVE3LC,epi-25OHD3,Blood group antibody Epi (substance),http://snomed.info/id/14279007,0.279091063,SNOMED
LBCBR8LA,22'44'56'-hxbrmphenyl lpd adj(ng/g),Phenyl Acetate,http://purl.obolibrary.org/obo/NCIT_C1501,0.279057228,NCIT
LBDF03LC,23478-pncdf,NCI-H2347,http://www.ebi.ac.uk/efo/EFO_0002287,0.278715348,EFO
URXDHB,N-ace-S-(34-Dihidxybutl)-L-cys(ng/mL),Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.278607297,NCIT
URXDHB,N-Ace-S- (34-Dihidxybutl)-L-Cys(ng/mL),Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.278607297,NCIT
URXDHB,N-ace-S- (34-dihidxybutl)-L-cys(ng/mL),Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.278607297,NCIT
URXDHB,N-ace-S-(34-dihidxybutl)-L-cys(ng/mL),Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.278607297,NCIT
LBDD04LC,123789-hxcdd,CS57789,http://www.ebi.ac.uk/efo/EFO_0000119,0.277761119,EFO
LBD074LC,PCB74,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.276568032,NCIT
SS074,PCB74,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.276568032,NCIT
URDGAMLC,N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.276556068,NCIT
URDGAMLC,N-Ac-S-(2-carbmo-2-hydxel)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.276556068,NCIT
LBXF09,1234789-hpcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.276077915,MONDO
LBXD05,1234678-hpcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.275980068,MONDO
LBCD05,1234678-hpcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.275980068,MONDO
LBDF02LC,12378-pncdf,4: 123735485-123730230,http://purl.obolibrary.org/obo/NCIT_C45105,0.275688332,NCIT
WTSSMC2Y,SSMUMP and SSCMV 2 year weights,SSCP Analysis,http://purl.obolibrary.org/obo/NCIT_C19229,0.275201973,NCIT
SSECPTL,Mono2ethyl5carboxypentyl terephth cmt cd,carboxy methyl cellulose,http://purl.obolibrary.org/obo/FOODON_03413060,0.274673206,FOODON
LBXTIB,TIBC (ug/dL),Lotilibcin,http://purl.obolibrary.org/obo/NCIT_C170133,0.27440752,NCIT
LBD099LC,PCB99,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.27412016,NCIT
SS099,PCB99,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.27412016,NCIT
URDDHBLC,N-ace-S-(34-Dihidxybutl)-L-cys comt,Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.273921943,NCIT
URDDHBLC,N-Ace-S- (34-Dihidxybutl)-L-Cys comt,Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.273921943,NCIT
URDDHBLC,N-ace-S- (34-dihidxybutl)-L-cys comt,Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.273921943,NCIT
URDDHBLC,N-ace-S-(34-dihidxybutl)-L-cys comt,Diepoxybutane,http://purl.obolibrary.org/obo/NCIT_C44373,0.273921943,NCIT
LBC194,PCB 194 (ng/g),LSU 1945 (qualifier value),http://snomed.info/id/261885007,0.273798767,SNOMED
LBD194LC,PCB194,10006194 - black currants (gs1 gpc),http://purl.obolibrary.org/obo/FOODON_03401429,0.273318999,FOODON
SS194,PCB194,10006194 - black currants (gs1 gpc),http://purl.obolibrary.org/obo/FOODON_03401429,0.273318999,FOODON
LBDD02LC,123478-hxcdd,NCI-H2347,http://www.ebi.ac.uk/efo/EFO_0002287,0.272651298,EFO
LBX178,PCB178 (ng/g),Escherichia coli serogroup O178 (organism),http://snomed.info/id/424672005,0.272321847,SNOMED
URDMB3LC,N-a-s-(4-hydrxy-2butn-l-yl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.271327014,NCIT
URDMB3LC,N-A-S-(4-hydrxy-2butn-l-yl)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.271327014,NCIT
URDMB3LC,N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.271327014,NCIT
URXMB1,N-a-s-(1-hydrxMet)-2-prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.268703241,NCIT
URXMB1,N-A-S-(1-HydrxMet)-2-Prpn)-L-Cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.268703241,NCIT
URXMB1,N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.268703241,NCIT
URXMB1,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.268703241,NCIT
LBDD01LC,12378-pncdd,4: 123735485-123730230,http://purl.obolibrary.org/obo/NCIT_C45105,0.268652963,NCIT
SSBR6,PBDE100,TE10 (body structure),http://snomed.info/id/272993006,0.266783665,SNOMED
LBDF05LC,123678-hxcdf,COLO 678,http://www.ebi.ac.uk/efo/EFO_0006371,0.264827284,EFO
SSBR5,PBDE99,EE99 EWS Study Identifier,http://purl.obolibrary.org/obo/NCIT_C174972,0.260393857,NCIT
CVDESVO2,VO2max (ml/kg/min),Blood group antigen Kg (substance),http://snomed.info/id/115894005,0.259422842,SNOMED
LBCF04,123478-hcxdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.25938827,MONDO
LBC194,PCB 194 (pg/g),LSU 1945 (qualifier value),http://snomed.info/id/261885007,0.258880164,SNOMED
LBDD03LC,123678-hxcdd,COLO 678,http://www.ebi.ac.uk/efo/EFO_0006371,0.258758496,EFO
LBDVIDLC,25OHD2+25OHD3,CHD2 Gene,http://purl.obolibrary.org/obo/NCIT_C75307,0.256139121,NCIT
LBX074,PCB74 (ng/g),PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.254975712,NCIT
SSBR7,PBDE153,TE15 (body structure),http://snomed.info/id/272999005,0.253287586,SNOMED
LBX099,PCB99 (ng/g),PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.253053758,NCIT
LBX194,PCB194 (ng/g),10006194 - black currants (gs1 gpc),http://purl.obolibrary.org/obo/FOODON_03401429,0.252790226,FOODON
URDMCHLC,MHNC,exposure to zinc,http://purl.obolibrary.org/obo/ECTO_9000954,0.252730809,ECTO
LBCBR4LA,22'344'-pentabromphnyl lpd adj(ng/g),"exposure to 2,2',4,4',5-Pentabromodiphenyl ether",http://purl.obolibrary.org/obo/ECTO_9000926,0.2521055,ECTO
LBCBR9,22'344'5'6-hptbrodiphyl ethr(pg/g),exposure to diphenyl ether,http://purl.obolibrary.org/obo/ECTO_9000380,0.252027755,ECTO
WTSSMC4Y,SSMUMP and SSCMV 4 year weights 99-02,SSCP Analysis,http://purl.obolibrary.org/obo/NCIT_C19229,0.252022502,NCIT
LBXVD3MS,25OHD3 (nmol/L),nmol/day (qualifier value),http://snomed.info/id/258852009,0.251353281,SNOMED
URXMB2,N-ac-s-(2-hydrxy-3-butnyl)-L-cys(ng/mL),Alpha Hydroxy Acid,http://purl.obolibrary.org/obo/NCIT_C94417,0.24844471,NCIT
URXMB2,N-Ac-S-(2-Hydrxy-3-butnyl)-L-Cys(ng/mL),Alpha Hydroxy Acid,http://purl.obolibrary.org/obo/NCIT_C94417,0.24844471,NCIT
URXMB2,N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),Alpha Hydroxy Acid,http://purl.obolibrary.org/obo/NCIT_C94417,0.24844471,NCIT
LBCBR9,22'344'56heptbromdiphyl ethr(pg/g),Bromdimethoxyamphetamine (substance),http://snomed.info/id/63615009,0.247450406,SNOMED
LBXVE3MS,epi-25OHD3 (nmol/L),Blood group antibody Epi (substance),http://snomed.info/id/14279007,0.246599521,SNOMED
LBDF04LC,123478-hcxdf,NCI-H2347,http://www.ebi.ac.uk/efo/EFO_0002287,0.241469628,EFO
LBXVIDMS,25OHD2+25OHD3 (nmol/L),CHD2 Gene,http://purl.obolibrary.org/obo/NCIT_C75307,0.240775924,NCIT
SSII4UC2,Ab con in dup 2 for GII.4 US95/96 ag,Dupilumab,http://purl.obolibrary.org/obo/NCIT_C162455,0.240688208,NCIT
SSII4UC1,Ab con in dup 1 for GII.4 US95/96 ag,Dupilumab,http://purl.obolibrary.org/obo/NCIT_C162455,0.239962266,NCIT
LBCBR6LA,22'44'6-pentabromdphyl lpd adj(ng/g),exposure to pentane,http://purl.obolibrary.org/obo/ECTO_9001483,0.238103852,ECTO
LBCBR4LA,22'344'-pntabromphnyl lpd adj (ng/g),Fischer 344,http://www.ebi.ac.uk/efo/EFO_0000176,0.236789075,EFO
LBCBR8LA,22'44'56'-hxabromphyl lpd adj(ng/g),Tocamphyl,http://purl.obolibrary.org/obo/NCIT_C152671,0.236314108,NCIT
LBCBB1LA,22'44'55'-hxbrmbiphl lipd adj(ng/g),VIPD Regimen,http://purl.obolibrary.org/obo/NCIT_C140114,0.234350193,NCIT
SSBR4,PBDE86,PDE8B Gene,http://purl.obolibrary.org/obo/NCIT_C114556,0.234120742,NCIT
URXMHNC,MHNC (ng/mL),exposure to zinc,http://purl.obolibrary.org/obo/ECTO_9000954,0.230753365,ECTO
LBCBR9LA,22'344'5'6-heptbrphl lpd adj(ng/g),Fischer 344,http://www.ebi.ac.uk/efo/EFO_0000176,0.229886055,EFO
URXMB3,N-a-s-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),hydroxy propyl starch,http://purl.obolibrary.org/obo/FOODON_03413119,0.229836878,FOODON
URXMB3,N-A-S-(4-hydrxy-2butn-l-yl)-L-Cys(ng/mL),hydroxy propyl starch,http://purl.obolibrary.org/obo/FOODON_03413119,0.229836878,FOODON
