NHANES Variable ID,NHANES Variable Label,Mapped Ontology Term Label,Mapped Ontology Term IRI,Mapping Score,Ontology
SSII4FC2,Ab dup 2 for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.321265357,MONDO
OHX26CJD,LOA: Mnd R(LI) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.32103797,NCIT
OHX27CJL,LOA: Mnd R(C) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.321006447,NCIT
LBX052,PCB52 (ng/g),Human leukocyte antigen B52 (substance),http://snomed.info/id/260013000,0.32098748,SNOMED
SSII4FC1,Ab dup 1 for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.320660885,MONDO
OHX24CJS,LOA: Mnd L(CI) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.320119802,NCIT
OHX27CJM,LOA: Mnd R(C) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.319492514,NCIT
OHX25CJD,LOA: Mnd R(CI) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.319345389,NCIT
OHX29CJP,LOA: Mnd R(2B) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.318775575,NCIT
OHX30CJP,LOA: Mnd R(1M) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.31867386,NCIT
OHX31CJP,LOA: Mnd R(2M) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.318569558,NCIT
OHX28CJP,LOA: Mnd R(1B) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.318527977,NCIT
URDTNE2,TNE - 2 (nmol/mL),nmole/disk,http://purl.obolibrary.org/obo/UO_0000278,0.318426787,UO
OHX20CJD,LOA: Mnd L(2B) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.318016416,NCIT
OHX19CJD,LOA: Mnd L(1M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.317915426,NCIT
OHX26CJS,LOA: Mnd R(LI) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.317868778,NCIT
LBCBR2LA,244'-tribrmdphenyl ethr lpd adj (ng/g),Phenyl ether (substance),http://snomed.info/id/54976008,0.317821147,SNOMED
OHX18CJD,LOA: Mnd L(2M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.317811866,NCIT
OHX21CJD,LOA: Mnd L(1B) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.317770582,NCIT
LBX196,PCB196 & 203 (ng/g),LSM-14203,http://purl.obolibrary.org/obo/CHEBI_102857,0.317498096,CHEBI
LBXTCD,2378-tcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.317172958,MONDO
WTSSUG2Y,SSUSG_E 2 year weights,body weights and measures,http://www.ebi.ac.uk/efo/EFO_0004324,0.316998124,EFO
SPFUALC,Surplus sera PFUA comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.316852854,FOODON
SS087,PCB87,CB88,http://www.ebi.ac.uk/efo/EFO_0004045,0.316573293,EFO
URDTTCLC,2-thoxothazlidne-4-carbxylic comt,2-Thioxothiazolidine-4-carboxylic acid,http://purl.obolibrary.org/obo/CHEBI_166452,0.316532462,CHEBI
URDTTCLC,2-Thoxothazlidne-4-carbxylic comt,2-Thioxothiazolidine-4-carboxylic acid,http://purl.obolibrary.org/obo/CHEBI_166452,0.316532462,CHEBI
OHX25CJS,LOA: Mnd R(CI) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.316225576,NCIT
OHX20CJS,LOA: Mnd L(2B) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.314935017,NCIT
OHX19CJS,LOA: Mnd L(1M) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.314836933,NCIT
OHX23CJL,LOA: Mnd L(LI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.314835179,NCIT
LBCBR11,PBDE 209 (pg/g),CD209 Gene,http://purl.obolibrary.org/obo/NCIT_C21568,0.314827045,NCIT
OHX18CJS,LOA: Mnd L(2M) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.314736352,NCIT
OHX21CJS,LOA: Mnd L(1B) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.314696254,NCIT
URDTNE3,TNE - 3 (nmol/mL),nmole/disk,http://purl.obolibrary.org/obo/UO_0000278,0.314559741,UO
URXPHE,N-ace-s-(phenl-2-hydxyetl)-L-cys(ng/mL),Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.314327818,NCIT
URXPHE,N-Ace-S-(phenl-2-hydxyetl)-L-Cys(ng/mL),Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.314327818,NCIT
URXPHE,N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.314327818,NCIT
SSBR8,PDE154,GM12154,http://www.ebi.ac.uk/efo/EFO_0001139,0.314295986,EFO
OHX29CJD,LOA: Mnd R(2B) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.31419754,NCIT
OHX30CJD,LOA: Mnd R(1M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.314100143,NCIT
OHX31CJD,LOA: Mnd R(2M) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.314000266,NCIT
OHX28CJD,LOA: Mnd R(1B) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.313960449,NCIT
OHX23CJM,LOA: Mnd L(LI) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.313406509,NCIT
OHX24CJL,LOA: Mnd L(CI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.31323834,NCIT
LBDTIBSI,TIBC (umol/L),Collagen 2 umol test (procedure),http://snomed.info/id/407725001,0.312905315,SNOMED
OHX24CJM,LOA: Mnd L(CI) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.311831201,NCIT
URDTNE6,TNE - 6 (nmol/mL),nmole/disk,http://purl.obolibrary.org/obo/UO_0000278,0.311718726,UO
OHX29CJS,LOA: Mnd R(2B) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.311224793,NCIT
OHX30CJS,LOA: Mnd R(1M) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.311130134,NCIT
OHX26CJL,LOA: Mnd R(LI) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.311128441,NCIT
OHX31CJS,LOA: Mnd R(2M) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.311033062,NCIT
OHX28CJS,LOA: Mnd R(1B) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.310994363,NCIT
URDPHELC,N-ace-s-(phenl-2-hydxyetl)-L-cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.310304779,NCIT
URDPHELC,N-Ace-S-(phenl-2-hydxyetl)-L-Cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.310304779,NCIT
URDPHELC,N-ace-S-(phenl-2-hydxyetl)-L-cys comt,Phenoxyethanol,http://purl.obolibrary.org/obo/NCIT_C77054,0.310304779,NCIT
OHX26CJM,LOA: Mnd R(LI) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.309749421,NCIT
OHX25CJL,LOA: Mnd R(CI) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.309587068,NCIT
URDTNE7,TNE - 7 (nmol/mL),nmole/disk,http://purl.obolibrary.org/obo/UO_0000278,0.308662949,UO
OHX20CJL,LOA: Mnd L(2B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.308375785,NCIT
OHX19CJL,LOA: Mnd L(1M) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308283701,NCIT
OHX25CJM,LOA: Mnd R(CI) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.308228353,NCIT
OHX18CJL,LOA: Mnd L(2M) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.308189269,NCIT
OHX21CJL,LOA: Mnd L(1B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.308151621,NCIT
SPFHS,Surplus sera PFHS result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.308017263,EFO
SPFDO,Surplus sera PFDO result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.307298834,EFO
SSHCB,HCB,HC toxin,http://purl.obolibrary.org/obo/CHEBI_48028,0.307290969,CHEBI
OHX20CJM,LOA: Mnd L(2B) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.307032887,NCIT
URXMHH,Mono-(2-ethl-5-hydrxhxyl) phthte (ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.306982183,CHEBI
OHX19CJM,LOA: Mnd L(1M) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.306942001,NCIT
OHX18CJM,LOA: Mnd L(2M) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.306848796,NCIT
OHX21CJM,LOA: Mnd L(1B) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.306811637,NCIT
OHX29CJL,LOA: Mnd R(2B) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.304890058,NCIT
OHX30CJL,LOA: Mnd R(1M) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.304801061,NCIT
OHX31CJL,LOA: Mnd R(2M) MdL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.304709792,NCIT
OHX28CJL,LOA: Mnd R(1B) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.304673405,NCIT
SPFSA,Surplus sera PFSA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.304370194,EFO
SPFNA,Surplus sera PFNA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.304286739,EFO
OHX29CJM,LOA: Mnd R(2B) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.303591995,NCIT
OHX30CJM,LOA: Mnd R(1M) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.30350413,NCIT
OHX31CJM,LOA: Mnd R(2M) MdF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.303414021,NCIT
OHX28CJM,LOA: Mnd R(1B) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.303378096,NCIT
LBXF02,12378-pncdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.302917125,MONDO
URXPMM,N-a-s-(3-hydrxprpl-1-metl)-L-cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.302344074,EFO
URXPMM,N-A-S-(3-hydrxprpl-1-metl)-L-Cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.302344074,EFO
URXPMM,N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.302344074,EFO
SSBR9,PDE183,PDE2A Gene,http://purl.obolibrary.org/obo/NCIT_C104739,0.302256438,NCIT
SSBB1,PPBB153,PPBP Gene,http://purl.obolibrary.org/obo/NCIT_C26611,0.302087946,NCIT
SPFHP,Surplus sera PFHP result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.29900513,EFO
URDPMMLC,N-a-s-(3-hydrxprpl-1-metl)-L-cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.298622713,EFO
URDPMMLC,N-A-S-(3-hydrxprpl-1-metl)-L-Cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.298622713,EFO
URDPMMLC,N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,RPL,http://www.ebi.ac.uk/efo/EFO_0008899,0.298622713,EFO
LBXHXC,33'44'55'-hxcb (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.29834042,MONDO
LBXD01,12378-pncdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.296678358,MONDO
LBCD01,12378-pncdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.296678358,MONDO
SPFUA,Surplus sera PFUA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.294066481,EFO
LBXF03,23478-pncdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.293675259,MONDO
LBXF06,123789-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.29359012,MONDO
LBX087,PCB87 (ng/g),CB88,http://www.ebi.ac.uk/efo/EFO_0004045,0.293387842,EFO
LBXF05,123678-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288827141,MONDO
LBCF05,123678-hxcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.288827141,MONDO
LBXSASSI,AST: SI (U/L),Grassi test (procedure),http://snomed.info/id/252661001,0.288158298,SNOMED
LBXD04,123789-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.287899488,MONDO
LBCD04,123789-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.287899488,MONDO
LBCBR5LA,22'44'5-pntabromphenyl lpd adj(ng/g),4-bromophenyl phenyl ether,http://purl.obolibrary.org/obo/CHEBI_77421,0.286666057,CHEBI
URXDHB,N-ace-S-(34-Dihidxybutl)-L-cys(ng/mL),"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.286489529,CHEBI
URXDHB,N-Ace-S- (34-Dihidxybutl)-L-Cys(ng/mL),"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.286489529,CHEBI
URXDHB,N-ace-S- (34-dihidxybutl)-L-cys(ng/mL),"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.286489529,CHEBI
URXDHB,N-ace-S-(34-dihidxybutl)-L-cys(ng/mL),"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.286489529,CHEBI
LBCBR9,22'344'5'6-hptbrodiphyl ethr(pg/g),ethyl,http://purl.obolibrary.org/obo/CHEBI_62801,0.285429527,CHEBI
LBXTIB,TIBC (ug/dL),tibolone,http://purl.obolibrary.org/obo/CHEBI_32223,0.285185008,CHEBI
LBXVE3MS,epi-25OHD3 (nmol/L),epinine,http://purl.obolibrary.org/obo/CHEBI_10554,0.285044486,CHEBI
WTSSNH2Y,SSSNFL_H 2 year weights,Weightlessness (disorder),http://snomed.info/id/242028000,0.283555891,SNOMED
LBXD03,123678-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.283403959,MONDO
LBCD03,123678-hxcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.283403959,MONDO
URDDHBLC,N-ace-S-(34-Dihidxybutl)-L-cys comt,"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.283145064,CHEBI
URDDHBLC,N-Ace-S- (34-Dihidxybutl)-L-Cys comt,"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.283145064,CHEBI
URDDHBLC,N-ace-S- (34-dihidxybutl)-L-cys comt,"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.283145064,CHEBI
URDDHBLC,N-ace-S-(34-dihidxybutl)-L-cys comt,"3,4-dihydroxybutyric acid",http://purl.obolibrary.org/obo/CHEBI_86371,0.283145064,CHEBI
LBCBR3LA,22'44'-tetrmdiphnyl ethr lpd ad(ng/g),exposure to diphenyl ether,http://purl.obolibrary.org/obo/ECTO_9000380,0.283100967,ECTO
SSHMFA,5-Hydrxymthl-2-furancrbxylc acid (ng/mL),Furan,http://purl.obolibrary.org/obo/NCIT_C44385,0.282483668,NCIT
LBXF08,1234678-hpcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.281396141,MONDO
SSHMFAL,5-Hydrxymthl-2-furancrbxylc acid comt,Furan,http://purl.obolibrary.org/obo/NCIT_C44385,0.280316456,NCIT
URDMB1LC,N-a-s-(1-hydrxMet)-2-prpn)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.279475445,NCIT
URDMB1LC,N-A-S-(1-HydrxMet)-2-Prpn)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.279475445,NCIT
URDMB1LC,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.279475445,NCIT
SSBR3,PBBDE47,BASE47 Gene Signature,http://purl.obolibrary.org/obo/NCIT_C121996,0.279053525,NCIT
WTSSMC2Y,SSMUMP and SSCMV 2 year weights,SSCP Analysis,http://purl.obolibrary.org/obo/NCIT_C19229,0.278125205,NCIT
URDMB2LC,N-ac-s-(2-Hydrxy-3-butnyl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.277609155,NCIT
URDMB2LC,N-Ac-S-(2-Hydrxy-3-butnyl)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.277609155,NCIT
URDMB2LC,N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.277609155,NCIT
LBCBR7LA,22'44'55'-hxbrmphenyl lpd adj(ng/g),Phenyl Acetate,http://purl.obolibrary.org/obo/NCIT_C1501,0.276601481,NCIT
SS074,PCB74,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.276568032,NCIT
LBXD05,1234678-hpcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.276373727,MONDO
LBCD05,1234678-hpcdd (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.276373727,MONDO
LBCBR8LA,22'44'56'-hxbrmphenyl lpd adj(ng/g),Phenyl Acetate,http://purl.obolibrary.org/obo/NCIT_C1501,0.275973428,NCIT
LBCBR4LA,22'344'-pentabromphnyl lpd adj(ng/g),pentabromopseudilin,http://purl.obolibrary.org/obo/CHEBI_70619,0.275752513,CHEBI
SS099,PCB99,PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.27412016,NCIT
LBCBR6LA,22'44'6-pentabromdphyl lpd adj(ng/g),pentabromopseudilin,http://purl.obolibrary.org/obo/CHEBI_70619,0.274069354,CHEBI
URXMB1,N-a-s-(1-hydrxMet)-2-prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.271144616,NCIT
URXMB1,N-A-S-(1-HydrxMet)-2-Prpn)-L-Cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.271144616,NCIT
URXMB1,N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.271144616,NCIT
URXMB1,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys(ng/mL),SNRPN Gene,http://purl.obolibrary.org/obo/NCIT_C75575,0.271144616,NCIT
URXMB2,N-ac-s-(2-hydrxy-3-butnyl)-L-cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.268436563,CHEBI
URXMB2,N-Ac-S-(2-Hydrxy-3-butnyl)-L-Cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.268436563,CHEBI
URXMB2,N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.268436563,CHEBI
URDGAMLC,N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.268270409,NCIT
URDGAMLC,N-Ac-S-(2-carbmo-2-hydxel)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.268270409,NCIT
SSBR6,PBDE100,TE10 (body structure),http://snomed.info/id/272993006,0.26740492,SNOMED
URDMB3LC,N-a-s-(4-hydrxy-2butn-l-yl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.262425037,NCIT
URDMB3LC,N-A-S-(4-hydrxy-2butn-l-yl)-L-Cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.262425037,NCIT
URDMB3LC,N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,COMT Gene,http://purl.obolibrary.org/obo/NCIT_C18589,0.262425037,NCIT
LBDVIDLC,25OHD2+25OHD3 comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.262402824,NCIT
SSBR7,PBDE153,coumarin 153,http://purl.obolibrary.org/obo/CHEBI_51773,0.260599119,CHEBI
SSBR5,PBDE99,EE99 EWS Study Identifier,http://purl.obolibrary.org/obo/NCIT_C174972,0.260393857,NCIT
LBXVD3MS,25OHD3 (nmol/L),nmole/disk,http://purl.obolibrary.org/obo/UO_0000278,0.258034043,UO
LBX074,PCB74 (ng/g),PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.255250828,NCIT
WTSSMC4Y,SSMUMP and SSCMV 4 year weights 99-02,SSCP Analysis,http://purl.obolibrary.org/obo/NCIT_C19229,0.254619983,NCIT
URXMB3,N-a-s-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.253393851,CHEBI
URXMB3,N-A-S-(4-hydrxy-2butn-l-yl)-L-Cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.253393851,CHEBI
URXMB3,N-A-S-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),hydroxyl,http://purl.obolibrary.org/obo/CHEBI_29191,0.253393851,CHEBI
LBX099,PCB99 (ng/g),PCBP1 Gene,http://purl.obolibrary.org/obo/NCIT_C95865,0.253322693,NCIT
LBCBR9,22'344'56heptbromdiphyl ethr(pg/g),ethyl,http://purl.obolibrary.org/obo/CHEBI_62801,0.249741543,CHEBI
SSII4UC2,Ab con in dup 2 for GII.4 US95/96 ag,MAB 4,http://purl.obolibrary.org/obo/CHEBI_175944,0.242326495,CHEBI
SSII4UC1,Ab con in dup 1 for GII.4 US95/96 ag,MAB 4,http://purl.obolibrary.org/obo/CHEBI_175944,0.241793209,CHEBI
SSBR66,PBDE66,Pb1,http://purl.obolibrary.org/obo/CHEBI_177890,0.241000008,CHEBI
LBCBB1LA,22'44'55'-hxbrmbiphl lipd adj(ng/g),VIPD Regimen,http://purl.obolibrary.org/obo/NCIT_C140114,0.238035386,NCIT
LBCBR8LA,22'44'56'-hxabromphyl lpd adj(ng/g),Tocamphyl,http://purl.obolibrary.org/obo/NCIT_C152671,0.237641299,NCIT
SSBR4,PBDE86,Pb1,http://purl.obolibrary.org/obo/CHEBI_177890,0.237565388,CHEBI
LBCBR4LA,22'344'-pntabromphnyl lpd adj (ng/g),Fischer 344,http://www.ebi.ac.uk/efo/EFO_0000176,0.237454355,EFO
LBXVIDMS,25OHD2+25OHD3 (nmol/L),CHD2 Gene,http://purl.obolibrary.org/obo/NCIT_C75307,0.233505265,NCIT
LBCBR9LA,22'344'5'6-heptbrphl lpd adj(ng/g),Heptyl heptanoate,http://purl.obolibrary.org/obo/CHEBI_179775,0.231139272,CHEBI
URXGAM,N-ac-S-(2-carbmo-2-hydxel)-L-cys(ng/mL),Cys-Cys,http://purl.obolibrary.org/obo/CHEBI_131608,0.231135683,CHEBI
URXGAM,N-Ac-S-(2-carbmo-2-hydxel)-L-Cys(ng/mL),Cys-Cys,http://purl.obolibrary.org/obo/CHEBI_131608,0.231135683,CHEBI
LBCBR3LA,22'44'-tebrmdphnyl ethr lpd adj(ng/g),ethyl,http://purl.obolibrary.org/obo/CHEBI_62801,0.228295272,CHEBI
LBCBB1LA,22'44'55'-hxbrmbiphl lpd adj (ng/g),BPHL Gene,http://purl.obolibrary.org/obo/NCIT_C20717,0.221430182,NCIT
LBCBR9LA,22'344'5'6-hptbrphnl lpd adj(ng/g),Fischer 344,http://www.ebi.ac.uk/efo/EFO_0000176,0.221235975,EFO
